Seed,Red Giants,Yellow Giants,White Giants,Blue Giants
00962100,1,0,1,1
00962515,1,1,0,1
00962758,1,0,1,1
00963961,1,0,1,1
00964880,1,1,0,1
00965915,1,0,1,1
00965934,1,0,1,1
00968485,1,1,0,1
00970164,1,0,1,1
00971167,1,1,0,1
00971265,1,0,1,1
00972319,1,1,0,1
00973163,1,0,1,1
00975462,1,1,0,1
00975947,1,1,0,1
00976768,1,0,1,1
00977841,1,1,0,1
00978023,1,0,1,1
00978046,1,0,1,1
00978237,1,0,1,1
00978895,1,0,1,1
00979944,1,0,1,1
00981446,1,1,0,1
00981833,1,1,0,1
00983120,1,0,1,1
00983964,1,1,0,1
00984090,1,0,1,1
00984622,1,1,0,1
00985513,1,0,1,1
00986329,1,1,0,1
00986856,1,0,1,1
00990163,1,1,0,1
00990349,1,0,1,1
00990568,1,0,1,1
00991007,1,0,1,1
00991245,1,1,0,1
00992247,1,0,1,1
00992490,1,1,0,1
00992905,1,0,1,1
00993017,1,0,1,1
00993334,1,0,1,1
00994178,1,0,1,1
00995027,1,1,0,1
00995549,1,1,0,1
00996081,1,0,1,1
00996286,1,1,0,1
00996431,1,1,0,1
00997807,1,1,0,1
00998208,1,1,0,1
00999024,1,0,1,1
00999859,1,1,0,1
01000297,1,0,1,1
01000568,1,1,0,1
01001188,1,1,0,1
01001808,1,1,0,1
01002466,1,1,0,1
01003776,1,0,1,1
01004411,1,1,0,1
01004588,1,0,1,1
01004728,1,1,0,1
01006071,1,1,0,1
01008524,1,1,0,1
01008636,1,0,1,1
01010091,1,0,1,1
01010506,1,1,0,1
01010749,1,0,1,1
01010889,1,1,0,1
01010935,1,1,0,1
01011430,1,1,0,1
01015128,1,1,0,1
01018374,1,1,0,1
01019218,1,0,1,1
01019652,1,1,0,1
01019671,1,1,0,1
01020310,1,1,0,1
01020496,1,0,1,1
01021550,1,1,0,1
01021569,1,1,0,1
01023052,1,0,1,1
01023710,1,0,1,1
01024414,1,1,0,1
01024745,1,1,0,1
01029120,1,0,1,1
01031102,1,1,0,1
01031419,1,1,0,1
01033149,1,0,1,1
01034814,1,1,0,1
01036125,1,0,1,1
01037477,1,1,0,1
01037897,1,1,0,1
01038214,1,1,0,1
01038774,1,1,0,1
01039394,1,1,0,1
01039413,1,1,0,1
01040052,1,1,0,1
01040154,1,0,1,1
01040238,1,0,1,1
01040653,1,1,0,1
01041311,1,1,0,1
01042360,1,1,0,1
01044072,1,0,1,1
01044100,1,1,0,1
01044734,1,1,0,1
01046194,1,1,0,1
01046852,1,1,0,1
01048521,1,1,0,1
01048806,1,0,1,1
01050704,1,1,0,1
01050895,1,1,0,1
01051296,1,1,0,1
01051655,1,1,0,1
01051693,1,1,0,1
01055097,1,0,1,1
01055811,1,0,1,1
01056086,1,0,1,1
01056599,1,1,0,1
01056781,1,0,1,1
01057219,1,1,0,1
01058497,1,1,0,1
01059155,1,1,0,1
01061958,1,0,1,1
01062289,1,0,1,1
01063879,1,0,1,1
01066505,1,1,0,1
01066678,1,1,0,1
01066995,1,1,0,1
01070735,1,1,0,1
01072941,1,0,1,1
01073678,1,0,1,1
01076047,1,0,1,1
01077395,1,1,0,1
01082735,1,0,1,1
01083780,1,1,0,1
01085249,1,0,1,1
01087483,1,1,0,1
01089213,1,0,1,1
01089964,1,1,0,1
01090818,1,0,1,1
01091452,1,1,0,1
01091872,1,0,1,1
01093369,1,1,0,1
01094880,1,0,1,1
01095691,1,0,1,1
01097361,1,1,0,1
01099595,1,1,0,1
01100080,1,1,0,1
01100229,1,0,1,1
01100481,1,1,0,1
01102104,1,0,1,1
01104553,1,0,1,1
01105201,1,0,1,1
01106451,1,1,0,1
01107402,0,1,1,1
01109879,1,0,1,1
01111031,1,0,1,1
01111833,1,0,1,1
01113055,1,1,0,1
01116669,1,0,1,1
01118003,1,1,0,1
01119510,1,0,1,1
01120568,1,1,0,1
01122784,1,1,0,1
01124225,1,1,0,1
01124514,1,0,1,1
01124999,1,0,1,1
01125428,1,1,0,1
01129705,1,1,0,1
01133459,1,1,0,1
01134261,1,0,1,1
01134919,1,0,1,1
01135950,1,1,0,1
01137890,1,0,1,1
01138757,1,0,1,1
01140492,1,0,1,1
01142344,1,1,0,1
01142428,1,1,0,1
01144368,1,0,1,1
01144433,1,0,1,1
01145277,1,0,1,1
01147446,1,1,0,1
01148104,1,1,0,1
01148533,1,1,0,1
01148948,1,1,0,1
01149587,1,0,1,1
01149750,1,1,0,1
01150781,1,0,1,1
01152763,1,0,1,1
01155552,1,1,0,1
01155636,1,1,0,1
01155827,1,1,0,1
01155953,1,1,0,1
01157366,1,0,1,1
01159148,1,1,0,1
01159553,1,0,1,1
01159992,1,0,1,1
01162832,1,1,0,1
01164371,1,0,1,1
01164954,1,0,1,1
01166778,1,1,0,1
01169352,1,1,0,1
01169553,1,1,0,1
01173899,1,1,0,1
01175830,1,1,0,1
01176040,1,1,0,1
01179076,1,0,1,1
01179734,1,0,1,1
01180219,1,0,1,1
01180261,1,0,1,1
01181063,1,0,1,1
01181609,1,1,0,1
01182243,1,1,0,1
01182350,1,1,0,1
01182835,1,1,0,1
01183204,1,0,1,1
01186119,1,1,0,1
01186739,1,0,1,1
01186949,1,0,1,1
01186963,1,0,1,1
01191002,1,1,0,1
01193128,1,1,0,1
01193427,1,0,1,1
01193744,1,0,1,1
01195437,1,1,0,1
01195516,1,1,0,1
01196491,1,0,1,1
01196524,1,1,0,1
01197578,1,0,1,1
01198291,1,1,0,1
01199840,1,0,1,1
01200222,1,0,1,1
01200707,1,0,1,1
01200749,1,0,1,1
01202521,1,1,0,1
01202591,1,1,0,1
01204807,1,0,1,1
01206276,1,0,1,1
01207227,1,0,1,1
01207983,1,0,1,1
01208477,1,1,0,1
01209125,1,1,0,1
01209657,1,1,0,1
01209690,1,0,1,1
01210301,1,1,0,1
01210501,1,0,1,1
01211159,1,0,1,1
01211299,1,1,0,1
01211588,1,0,1,1
01211700,1,1,0,1
01212222,1,1,0,1
01213024,1,0,1,1
01213705,1,0,1,1
01215179,1,1,0,1
01215333,1,0,1,1
01217987,1,1,0,1
01218276,1,1,0,1
01220715,1,0,1,1
01221149,1,1,0,1
01221993,1,0,1,1
01222408,1,1,0,1
01223891,1,0,1,1
01224549,1,0,1,1
01224754,1,1,0,1
01225449,1,1,0,1
01225584,1,1,0,1
01226242,1,1,0,1
01226638,1,0,1,1
01227067,1,0,1,1
01227501,1,1,0,1
01227725,1,0,1,1
01229847,1,1,0,1
01230901,1,0,1,1
01230985,1,1,0,1
01233242,1,0,1,1
01233834,1,0,1,1
01237990,1,1,0,1
01238307,1,1,0,1
01238335,1,1,0,1
01238540,1,1,0,1
01241511,1,1,0,1
01241735,1,0,1,1
01242150,1,1,0,1
01243428,1,1,0,1
01245102,1,1,0,1
01246725,1,0,1,1
01247033,1,1,0,1
01247691,1,1,0,1
01248908,1,1,0,1
01249449,1,0,1,1
01249491,1,0,1,1
01251366,1,0,1,1
01251711,1,0,1,1
01252023,1,1,0,1
01253213,1,1,0,1
01254267,1,0,1,1
01255904,1,0,1,1
01256594,1,0,1,1
01256990,1,1,0,1
01257648,1,1,0,1
01258077,1,1,0,1
01258716,1,1,0,1
01258921,1,0,1,1
01260143,1,1,0,1
01260199,1,0,1,1
01260250,1,0,1,1
01260400,1,1,0,1
01260885,1,1,0,1
01261668,1,0,1,1
01262512,1,1,0,1
01262657,1,0,1,1
01262974,1,0,1,1
01263170,1,1,0,1
01263599,1,1,0,1
01264280,1,1,0,1
01264704,1,1,0,1
01264877,1,1,0,1
01266346,1,0,1,1
01267405,1,1,0,1
01268277,1,0,1,1
01269452,1,0,1,1
01269760,1,1,0,1
01270399,1,1,0,1
01271453,1,0,1,1
01273034,1,0,1,1
01273566,1,1,0,1
01273883,1,1,0,1
01274368,1,1,0,1
01274438,1,0,1,1
01274834,1,1,0,1
01275123,1,1,0,1
01275492,1,1,0,1
01275678,1,0,1,1
01276415,1,0,1,1
01280356,1,1,0,1
01280888,1,1,0,1
01283961,1,1,0,1
01284288,1,0,1,1
01284619,1,1,0,1
01285258,1,1,0,1
01285463,1,0,1,1
01286536,1,1,0,1
01287366,1,1,0,1
01287795,1,1,0,1
01289306,1,0,1,1
01289469,1,0,1,1
01289637,1,0,1,1
01290141,1,1,0,1
01293522,1,0,1,1
01293886,1,1,0,1
01295784,1,0,1,1
01298200,1,1,0,1
01298858,1,1,0,1
01300322,1,0,1,1
01300406,1,1,0,1
01300448,1,1,0,1
01300980,1,0,1,1
01301040,1,0,1,1
01301208,1,0,1,1
01301600,1,0,1,1
01301805,1,1,0,1
01302220,1,0,1,1
01302444,1,1,0,1
01303927,1,0,1,1
01304981,1,1,0,1
01305205,1,0,1,1
01305639,1,1,0,1
01307052,1,1,0,1
01307103,1,0,1,1
01307369,1,1,0,1
01307770,1,1,0,1
01311473,1,1,0,1
01313446,1,1,0,1
01313973,1,1,0,1
01315195,1,0,1,1
01318786,1,0,1,1
01319635,1,1,0,1
01320064,1,0,1,1
01320269,0,1,1,1
01320451,1,1,0,1
01320470,1,0,1,1
01320722,1,0,1,1
01320810,1,1,0,1
01320908,1,1,0,1
01321547,1,1,0,1
01321962,1,0,1,1
01322825,1,1,0,1
01323669,1,0,1,1
01323898,1,0,1,1
01324742,1,1,0,1
01324924,1,0,1,1
01325684,1,0,1,1
01326971,1,1,0,1
01327456,1,1,0,1
01328128,1,0,1,1
01329266,1,1,0,1
01329900,1,0,1,1
01332162,1,0,1,1
01332675,1,1,0,1
01335786,1,1,0,1
01338365,1,0,1,1
01338682,1,0,1,1
01339531,1,0,1,1
01340137,1,1,0,1
01340650,1,1,0,1
01342586,1,1,0,1
01344461,1,0,1,1
01344843,1,0,1,1
01345370,1,0,1,1
01347021,1,0,1,1
01350211,1,0,1,1
01351848,1,0,1,1
01351904,1,1,0,1
01354889,1,1,0,1
01356237,1,1,0,1
01356554,1,1,0,1
01356689,1,1,0,1
01358326,1,0,1,1
01360924,1,1,0,1
01361027,1,0,1,1
01361367,1,1,0,1
01362524,1,1,0,1
01362715,1,1,0,1
01362925,1,1,0,1
01365056,1,0,1,1
01366082,1,0,1,1
01369445,1,1,0,1
01369953,1,0,1,1
01373624,1,0,1,1
01376156,1,1,0,1
01380144,1,0,1,1
01382401,1,1,0,1
01382536,1,1,0,1
01382611,1,1,0,1
01384658,1,0,1,1
01385680,1,0,1,1
01387634,1,0,1,1
01389639,1,1,0,1
01391817,1,1,0,1
01393520,1,0,1,1
01393837,1,0,1,1
01394774,1,0,1,1
01396243,1,1,0,1
01397988,1,0,1,1
01398902,1,1,0,1
01400315,1,0,1,1
01402404,1,1,0,1
01402432,1,0,1,1
01403570,1,1,0,1
01405506,1,1,0,1
01405823,1,1,0,1
01406681,1,0,1,1
01407110,1,0,1,1
01407320,1,0,1,1
01407595,1,0,1,1
01408453,1,0,1,1
01410757,1,0,1,1
01411984,1,1,0,1
01413798,1,0,1,1
01414073,1,0,1,1
01416676,1,1,0,1
01418084,1,0,1,1
01418504,1,1,0,1
01418919,1,1,0,1
01420551,1,0,1,1
01424077,1,1,0,1
01427081,1,1,0,1
01428718,1,1,0,1
01430653,1,0,1,1
01431124,1,0,1,1
01431502,1,1,0,1
01431987,1,1,0,1
01434067,1,1,0,1
01434692,1,1,0,1
01435839,1,1,0,1
01436376,1,0,1,1
01436693,1,0,1,1
01438507,1,1,0,1
01440121,1,1,0,1
01442854,1,0,1,1
01443008,1,1,0,1
01444878,1,1,0,1
01444985,1,1,0,1
01446925,1,0,1,1
01447443,1,1,0,1
01447947,1,1,0,1
01448497,1,0,1,1
01448926,1,0,1,1
01449584,1,0,1,1
01450619,1,1,0,1
01451277,1,1,0,1
01451589,1,1,0,1
01451673,1,1,0,1
01451706,1,1,0,1
01451990,1,1,0,1
01454635,1,0,1,1
01455787,1,0,1,1
01456062,1,0,1,1
01456799,1,1,0,1
01456873,1,1,0,1
01463165,1,0,1,1
01464531,1,1,0,1
01465096,1,1,0,1
01466821,1,0,1,1
01467773,1,1,0,1
01469116,1,0,1,1
01469545,1,0,1,1
01469550,1,1,0,1
01469820,1,0,1,1
01472068,1,1,0,1
01472726,1,1,0,1
01473976,1,1,0,1
01473985,1,1,0,1
01474293,1,1,0,1
01475244,1,1,0,1
01475552,1,1,0,1
01478280,1,1,0,1
01480771,1,1,0,1
01482249,1,0,1,1
01483303,1,0,1,1
01483928,1,1,0,1
01484199,1,1,0,1
01485234,1,0,1,1
01487459,1,1,0,1
01487692,1,1,0,1
01488238,1,0,1,1
01488634,1,1,0,1
01489049,1,0,1,1
01489189,1,0,1,1
01489292,1,1,0,1
01489464,1,0,1,1
01489707,1,0,1,1
01489814,1,1,0,1
01491619,1,1,0,1
01493853,1,1,0,1
01493937,1,1,0,1
01494212,1,1,0,1
01495877,1,0,1,1
01495984,1,0,1,1
01498610,1,1,0,1
01498643,1,0,1,1
01499039,1,1,0,1
01499268,1,1,0,1
01499697,1,1,0,1
01500541,1,0,1,1
01501175,1,1,0,1
01503022,1,1,0,1
01503302,1,1,0,1
01503717,1,0,1,1
01506478,1,1,0,1
01506828,1,1,0,1
01507336,1,1,0,1
01507695,1,1,0,1
01507737,1,1,0,1
01508791,1,0,1,1
01517956,1,0,1,1
01518352,1,1,0,1
01519625,1,0,1,1
01520334,1,1,0,1
01520544,1,1,0,1
01521127,1,1,0,1
01521915,1,1,0,1
01521976,1,1,0,1
01522251,1,1,0,1
01523459,1,0,1,1
01523664,1,1,0,1
01525581,1,1,0,1
01526239,1,1,0,1
01527167,1,0,1,1
01528757,1,1,0,1
01528939,1,0,1,1
01529415,1,1,0,1
01530040,1,1,0,1
01530879,1,0,1,1
01531714,1,1,0,1
01531761,1,1,0,1
01532815,1,0,1,1
01533188,1,0,1,1
01533836,1,1,0,1
01535142,1,0,1,1
01537040,1,0,1,1
01537469,1,0,1,1
01538248,1,0,1,1
01538458,1,0,1,1
01541312,1,1,0,1
01543038,1,1,0,1
01543425,1,1,0,1
01544936,1,0,1,1
01545253,1,0,1,1
01545323,1,1,0,1
01546601,1,1,0,1
01547025,1,1,0,1
01548103,1,0,1,1
01549306,1,1,0,1
01549940,1,0,1,1
01550001,1,0,1,1
01550206,1,1,0,1
01550864,1,1,0,1
01551050,1,0,1,1
01551731,1,0,1,1
01551941,1,0,1,1
01553718,1,0,1,1
01554884,1,0,1,1
01555490,1,0,1,1
01555728,1,1,0,1
01556330,1,1,0,1
01556521,1,1,0,1
01556782,1,0,1,1
01556922,1,1,0,1
01557211,1,0,1,1
01558055,1,1,0,1
01558461,1,0,1,1
01562491,1,1,0,1
01563167,1,1,0,1
01564011,1,0,1,1
01564939,1,0,1,1
01565172,1,0,1,1
01565289,1,0,1,1
01566772,1,1,0,1
01567187,1,0,1,1
01567845,1,0,1,1
01568050,1,1,0,1
01570792,1,0,1,1
01574076,1,0,1,1
01574551,1,0,1,1
01575088,1,0,1,1
01576016,1,1,0,1
01576100,1,1,0,1
01576123,1,1,0,1
01576925,1,1,0,1
01577326,1,1,0,1
01580148,1,0,1,1
01580269,1,0,1,1
01581197,1,0,1,1
01581356,1,0,1,1
01582928,1,1,0,1
01583044,1,1,0,1
01583212,1,1,0,1
01583445,1,1,0,1
01583753,1,0,1,1
01585031,1,0,1,1
01585446,1,1,0,1
01585875,1,1,0,1
01586514,1,1,0,1
01586659,1,0,1,1
01588431,1,1,0,1
01591840,1,0,1,1
01592978,1,1,0,1
01593314,1,1,0,1
01594839,1,0,1,1
01596210,1,1,0,1
01596509,1,1,0,1
01596611,1,1,0,1
01597992,1,0,1,1
01598911,1,1,0,1
01600837,1,1,0,1
01601373,1,1,0,1
01602609,1,1,0,1
01602707,1,1,0,1
01603495,1,0,1,1
01604339,1,1,0,1
01604773,1,0,1,1
01605389,1,1,0,1
01605393,1,0,1,1
01605617,1,1,0,1
01606018,1,1,0,1
01607203,1,0,1,1
01608961,1,0,1,1
01610631,1,0,1,1
01611573,1,0,1,1
01611867,1,1,0,1
01612077,1,1,0,1
01612268,1,1,0,1
01613891,1,0,1,1
01614483,1,0,1,1
01614800,1,0,1,1
01615351,1,0,1,1
01618597,1,1,0,1
01618760,1,0,1,1
01620961,1,0,1,1
01623475,1,1,0,1
01624081,1,1,0,1
01625392,1,1,0,1
01626721,1,0,1,1
01629529,1,1,0,1
01631870,1,1,0,1
01636352,1,0,1,1
01636786,1,0,1,1
01637355,1,1,0,1
01638791,1,1,0,1
01641067,1,1,0,1
01643306,1,0,1,1
01644476,1,1,0,1
01645311,1,1,0,1
01646281,1,1,0,1
01648501,1,0,1,1
01648590,1,1,0,1
01649784,1,0,1,1
01650586,1,0,1,1
01651332,1,0,1,1
01652167,1,1,0,1
01652274,1,1,0,1
01652335,1,1,0,1
01654107,1,1,0,1
01656262,1,0,1,1
01658062,1,1,0,1
01658561,1,1,0,1
01658692,1,0,1,1
01659657,1,1,0,1
01660296,1,1,0,1
01660963,1,0,1,1
01663272,1,0,1,1
01663738,1,1,0,1
01665482,1,1,0,1
01665510,1,1,0,1
01668649,1,0,1,1
01670594,1,0,1,1
01671228,1,1,0,1
01671960,1,1,0,1
01673336,1,1,0,1
01675141,1,1,0,1
01676312,1,0,1,1
01678658,1,1,0,1
01680024,1,0,1,1
01680859,1,1,0,1
01680864,1,1,0,1
01681027,1,1,0,1
01681097,1,1,0,1
01681139,1,1,0,1
01681176,1,1,0,1
01682869,1,0,1,1
01682967,1,1,0,1
01683317,1,0,1,1
01684851,1,1,0,1
01685406,1,0,1,1
01687659,1,1,0,1
01688461,1,1,0,1
01689655,1,0,1,1
01689874,1,0,1,1
01690191,1,0,1,1
01692430,1,1,0,1
01693904,1,0,1,1
01694244,1,1,0,1
01694981,1,1,0,1
01696077,1,0,1,1
01698316,1,1,0,1
01699011,1,0,1,1
01700107,1,1,0,1
01701543,1,1,0,1
01702872,1,0,1,1
01704467,1,0,1,1
01705531,1,0,1,1
01708250,1,1,0,1
01708464,1,1,0,1
01708805,1,1,0,1
01709719,1,1,0,1
01710656,1,0,1,1
01711491,1,1,0,1
01712494,1,0,1,1
01712806,1,0,1,1
01713464,1,0,1,1
01716640,1,0,1,1
01719849,1,1,0,1
01720744,1,1,0,1
01720828,1,1,0,1
01721504,1,1,0,1
01721756,1,0,1,1
01723869,1,0,1,1
01724065,1,0,1,1
01724956,1,0,1,1
01726471,1,1,0,1
01726639,1,1,0,1
01727078,1,1,0,1
01727250,1,1,0,1
01728146,1,0,1,1
01729885,1,0,1,1
01730254,1,1,0,1
01736270,1,1,0,1
01738122,1,1,0,1
01738341,1,0,1,1
01738537,1,0,1,1
01739516,1,0,1,1
01743126,1,0,1,1
01743644,1,1,0,1
01745346,1,0,1,1
01745621,1,0,1,1
01745938,1,0,1,1
01747207,1,0,1,1
01747435,1,1,0,1
01750327,1,1,0,1
01750616,0,1,1,1
01750840,1,0,1,1
01751824,1,0,1,1
01751922,1,1,0,1
01752342,1,1,0,1
01752757,1,0,1,1
01753792,1,1,0,1
01754016,1,0,1,1
01754123,1,1,0,1
01754674,1,0,1,1
01755723,1,0,1,1
01756138,1,1,0,1
01757225,1,1,0,1
01757621,1,0,1,1
01758279,1,0,1,1
01758619,1,0,1,1
01759972,1,1,0,1
01761278,1,0,1,1
01762901,1,1,0,1
01763092,1,1,0,1
01763810,1,1,0,1
01764127,1,0,1,1
01764962,1,1,0,1
01765032,1,0,1,1
01765079,1,0,1,1
01765508,1,0,1,1
01765550,1,0,1,1
01765582,1,0,1,1
01766786,1,0,1,1
01768241,1,0,1,1
01768684,1,0,1,1
01769379,1,1,0,1
01769677,1,0,1,1
01770013,1,1,0,1
01770330,1,1,0,1
01770806,1,1,0,1
01771818,1,0,1,1
01771860,1,0,1,1
01772065,1,1,0,1
01773362,1,1,0,1
01774392,1,1,0,1
01774444,1,0,1,1
01775880,1,1,0,1
01776067,1,0,1,1
01776491,1,1,0,1
01779089,1,0,1,1
01779308,1,0,1,1
01781617,1,0,1,1
01782088,1,0,1,1
01783188,1,0,1,1
01783496,1,1,0,1
01783767,1,1,0,1
01784023,1,1,0,1
01785250,1,0,1,1
01785870,1,0,1,1
01786528,1,0,1,1
01788738,1,0,1,1
01789592,1,1,0,1
01789704,1,0,1,1
01790016,1,1,0,1
01790245,1,1,0,1
01790548,1,1,0,1
01790879,1,0,1,1
01791047,1,0,1,1
01792222,1,0,1,1
01793654,1,1,0,1
01793822,1,1,0,1
01794153,1,1,0,1
01794405,1,0,1,1
01794932,1,0,1,1
01796177,1,1,0,1
01797348,1,1,0,1
01798369,1,0,1,1
01798402,1,0,1,1
01798831,1,0,1,1
01799675,1,1,0,1
01800510,1,0,1,1
01800678,1,0,1,1
01800883,1,0,1,1
01801727,1,0,1,1
01801783,1,1,0,1
01802212,1,1,0,1
01802450,1,0,1,1
01802870,1,1,0,1
01803499,1,1,0,1
01804759,1,0,1,1
01805057,1,1,0,1
01807114,1,1,0,1
01807305,1,1,0,1
01807613,1,0,1,1
01808392,1,1,0,1
01808802,1,1,0,1
01809278,1,1,0,1
01809702,1,1,0,1
01810108,1,0,1,1
01810910,1,1,0,1
01811246,1,1,0,1
01812361,1,1,0,1
01812412,1,0,1,1
01812678,1,1,0,1
01812883,1,1,0,1
01813895,1,1,0,1
01814553,1,1,0,1
01816628,1,1,0,1
01816707,1,1,0,1
01817430,1,0,1,1
01819156,1,1,0,1
01819571,1,0,1,1
01819739,1,0,1,1
01820900,1,0,1,1
01821511,1,0,1,1
01822369,1,0,1,1
01822514,1,1,0,1
01822798,1,0,1,1
01825760,1,1,0,1
01826058,1,1,0,1
01827061,1,0,1,1
01827807,1,0,1,1
01827863,1,1,0,1
01828134,1,1,0,1
01828754,1,1,0,1
01829370,1,0,1,1
01829412,1,1,0,1
01829598,1,0,1,1
01830876,1,0,1,1
01831534,1,0,1,1
01831930,1,1,0,1
01832196,1,1,0,1
01832774,1,0,1,1
01834481,1,0,1,1
01834934,1,1,0,1
01835535,1,1,0,1
01835689,1,1,0,1
01835964,1,1,0,1
01837471,1,0,1,1
01839201,1,1,0,1
01839266,1,1,0,1
01839602,1,1,0,1
01840740,1,0,1,1
01840941,1,0,1,1
01843837,1,0,1,1
01844042,1,1,0,1
01844989,1,0,1,1
01845362,1,1,0,1
01845847,1,0,1,1
01845959,1,1,0,1
01846080,1,1,0,1
01846122,1,0,1,1
01846598,1,1,0,1
01847237,1,1,0,1
01848496,1,1,0,1
01848720,1,0,1,1
01849340,1,0,1,1
01849667,1,0,1,1
01849774,1,1,0,1
01849877,1,0,1,1
01850152,1,0,1,1
01850371,1,0,1,1
01850618,1,0,1,1
01851206,1,1,0,1
01851276,1,0,1,1
01851859,1,1,0,1
01852516,1,0,1,1
01852684,1,1,0,1
01853174,1,0,1,1
01854223,1,0,1,1
01855343,1,1,0,1
01855921,1,0,1,1
01856355,1,0,1,1
01856555,1,1,0,1
01856630,1,0,1,1
01857157,1,0,1,1
01858062,1,0,1,1
01858901,1,1,0,1
01859288,1,1,0,1
01860002,1,0,1,1
01860300,1,1,0,1
01860911,1,0,1,1
01863579,1,0,1,1
01863635,1,0,1,1
01864423,1,1,0,1
01865351,1,0,1,1
01865449,1,1,0,1
01865552,1,0,1,1
01865766,1,1,0,1
01866340,1,1,0,1
01867184,1,0,1,1
01867958,1,1,0,1
01868126,1,1,0,1
01868462,1,0,1,1
01870113,1,0,1,1
01870267,1,1,0,1
01870360,1,0,1,1
01870584,1,1,0,1
01870738,1,1,0,1
01872053,1,1,0,1
01872408,1,1,0,1
01874147,1,1,0,1
01874544,1,1,0,1
01874982,1,0,1,1
01875262,1,0,1,1
01879063,1,0,1,1
01880551,1,0,1,1
01881022,1,1,0,1
01881866,1,1,0,1
01882472,1,0,1,1
01883321,1,0,1,1
01884613,1,0,1,1
01885443,1,1,0,1
01887187,1,1,0,1
01887710,1,1,0,1
01888386,1,1,0,1
01889664,1,1,0,1
01889967,1,1,0,1
01890284,1,0,1,1
01891469,1,1,0,1
01891637,1,1,0,1
01891739,1,1,0,1
01893409,1,1,0,1
01894346,1,0,1,1
01894412,1,0,1,1
01894547,1,1,0,1
01894948,1,1,0,1
01895004,1,0,1,1
01895032,1,1,0,1
01896650,1,1,0,1
01896762,1,0,1,1
01896818,1,1,0,1
01897079,1,0,1,1
01898758,1,1,0,1
01899295,1,1,0,1
01900507,1,0,1,1
01901468,1,1,0,1
01901552,1,1,0,1
01903240,1,0,1,1
01903674,1,0,1,1
01905899,1,0,1,1
01907522,1,0,1,1
01908030,1,1,0,1
01908790,1,1,0,1
01909970,1,0,1,1
01910698,1,1,1,0
01911164,1,0,1,1
01912190,1,0,1,1
01912377,1,0,1,1
01913305,1,0,1,1
01913473,1,0,1,1
01914126,1,1,0,1
01914508,1,1,0,1
01914634,1,1,0,1
01916448,1,0,1,1
01920161,1,1,0,1
01920329,1,1,0,1
01921112,1,1,0,1
01921429,1,1,0,1
01922101,1,1,0,1
01923906,1,1,0,1
01925860,1,0,1,1
01927450,1,1,0,1
01927893,1,1,0,1
01928747,1,1,0,1
01928924,1,0,1,1
01929171,1,1,0,1
01930225,1,0,1,1
01931732,1,1,0,1
01932366,1,0,1,1
01932534,1,0,1,1
01933182,1,1,0,1
01937081,1,1,0,1
01937296,1,1,0,1
01937921,1,1,0,1
01939343,1,0,1,1
01939856,1,0,1,1
01941115,1,1,0,1
01942165,1,0,1,1
01942799,1,1,0,1
01942967,1,1,0,1
01943732,1,1,0,1
01943816,1,1,0,1
01943904,1,0,1,1
01945042,1,1,0,1
01945439,1,0,1,1
01946031,1,0,1,1
01946348,1,0,1,1
01946679,1,1,0,1
01946712,1,1,0,1
01948853,1,1,0,1
01949655,1,0,1,1
01950294,1,1,0,1
01950793,1,1,0,1
01950961,1,1,0,1
01951917,1,0,1,1
01952868,1,1,0,1
01954538,1,1,0,1
01955289,1,1,0,1
01955513,1,0,1,1
01956310,1,1,0,1
01956898,1,1,0,1
01956982,1,1,0,1
01958689,1,0,1,1
01958917,1,0,1,1
01959029,1,0,1,1
01959085,1,0,1,1
01959556,1,0,1,1
01960811,1,1,0,1
01961207,1,0,1,1
01961226,1,0,1,1
01964271,1,1,0,1
01965125,1,0,1,1
01965475,1,0,1,1
01965773,1,1,0,1
01965941,1,1,0,1
01966034,1,0,1,1
01967713,1,1,0,1
01968716,1,0,1,1
01969350,1,1,0,1
01969980,1,1,0,1
01970857,1,0,1,1
01971659,1,1,0,1
01972512,1,0,1,1
01972596,1,0,1,1
01973599,1,1,0,1
01975171,1,0,1,1
01976206,1,0,1,1
01976901,1,1,0,1
01976985,1,1,0,1
01978146,1,0,1,1
01978655,1,1,0,1
01981173,1,1,0,1
01982227,1,0,1,1
01983589,1,1,0,1
01983696,1,0,1,1
01984139,1,1,0,1
01984177,1,1,0,1
01984349,1,1,0,1
01984704,1,0,1,1
01984778,1,1,0,1
01986942,1,1,0,1
01987777,1,0,1,1
01988579,1,1,0,1
01989419,1,1,0,1
01991354,1,0,1,1
01994498,1,0,1,1
01994633,1,1,0,1
01996587,1,1,0,1
01997408,1,0,1,1
01997417,1,1,0,1
01998527,1,0,1,1
01999050,1,1,0,1
01999241,1,0,1,1
02001456,1,0,1,1
02001503,1,0,1,1
02001820,1,0,1,1
02002459,1,1,0,1
02002757,1,0,1,1
02003275,1,1,0,1
02003280,1,1,0,1
02003592,1,1,0,1
02003709,1,1,0,1
02004264,1,1,0,1
02005640,1,1,0,1
02005705,1,0,1,1
02006456,1,1,0,1
02006484,1,1,0,1
02006838,1,0,1,1
02008573,1,0,1,1
02009198,1,0,1,1
02009627,1,0,1,1
02011087,1,0,1,1
02011978,1,1,0,1
02013004,1,1,0,1
02014501,1,0,1,1
02015336,1,0,1,1
02016469,1,0,1,1
02017103,1,1,0,1
02019249,1,1,0,1
